IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.210.146.108,8443,8443,true,HKG,Asia Pacific,Hong Kong,69,5.19
8.217.85.14,2095,2095,false,HKG,Asia Pacific,Hong Kong,66,5.19
47.245.84.124,8080,8080,false,SIN,Asia Pacific,Singapore,5,5.19
47.236.253.41,2082,2082,false,SIN,Asia Pacific,Singapore,20,5.18
8.219.202.130,2087,2087,true,SIN,Asia Pacific,Singapore,133,5.18
8.218.11.90,2053,2053,true,HKG,Asia Pacific,Hong Kong,208,5.18
8.222.140.87,8443,8443,true,SIN,Asia Pacific,Singapore,116,5.17
8.217.207.60,8880,8880,false,HKG,Asia Pacific,Hong Kong,34,5.16
47.242.59.216,8080,8080,false,HKG,Asia Pacific,Hong Kong,85,5.16
47.236.172.71,2095,2095,false,SIN,Asia Pacific,Singapore,23,5.16
8.210.3.24,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,5.16
47.237.8.82,2087,2087,true,SIN,Asia Pacific,Singapore,67,5.16
8.219.193.202,8443,8443,true,SIN,Asia Pacific,Singapore,100,5.16
47.236.169.141,2082,2082,false,SIN,Asia Pacific,Singapore,18,5.16
47.242.79.71,2096,2096,true,HKG,Asia Pacific,Hong Kong,48,5.15
8.218.146.204,80,80,false,HKG,Asia Pacific,Hong Kong,40,5.14
8.219.40.37,2052,2052,false,SIN,Asia Pacific,Singapore,15,5.14
47.245.118.70,2052,2052,false,SIN,Asia Pacific,Singapore,29,5.13
8.210.55.134,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,5.13
8.219.248.47,2086,2086,false,SIN,Asia Pacific,Singapore,4,5.13
47.237.92.26,2053,2053,true,SIN,Asia Pacific,Singapore,75,5.13
8.218.243.95,8443,8443,true,HKG,Asia Pacific,Hong Kong,124,5.13
47.237.84.173,8443,8443,true,SIN,Asia Pacific,Singapore,66,5.12
47.76.33.40,2096,2096,true,HKG,Asia Pacific,Hong Kong,71,5.12
47.237.82.15,2095,2095,false,SIN,Asia Pacific,Singapore,14,5.12
8.219.248.47,2053,2053,true,SIN,Asia Pacific,Singapore,72,5.11
8.218.127.249,2052,2052,false,HKG,Asia Pacific,Hong Kong,53,5.11
47.237.95.140,2053,2053,true,SIN,Asia Pacific,Singapore,94,5.11
47.237.95.140,2086,2086,false,SIN,Asia Pacific,Singapore,7,5.11
47.237.95.146,2082,2082,false,SIN,Asia Pacific,Singapore,15,5.11
8.219.206.180,443,443,true,SIN,Asia Pacific,Singapore,118,5.11
8.210.107.246,2095,2095,false,HKG,Asia Pacific,Hong Kong,56,5.10
47.236.165.25,2082,2082,false,SIN,Asia Pacific,Singapore,13,5.10
8.222.208.83,8080,8080,false,SIN,Asia Pacific,Singapore,11,5.10
47.236.167.231,2087,2087,true,SIN,Asia Pacific,Singapore,101,5.10
47.237.92.26,2095,2095,false,SIN,Asia Pacific,Singapore,21,5.10
47.236.130.95,2083,2083,true,SIN,Asia Pacific,Singapore,56,5.09
47.236.254.120,2083,2083,true,SIN,Asia Pacific,Singapore,65,5.09
8.222.167.147,80,80,false,SIN,Asia Pacific,Singapore,12,5.09
47.237.8.82,2096,2096,true,SIN,Asia Pacific,Singapore,67,5.08
8.217.49.34,80,80,false,HKG,Asia Pacific,Hong Kong,34,5.08
8.219.228.186,8443,8443,true,SIN,Asia Pacific,Singapore,127,5.08
8.217.248.220,2053,2053,true,HKG,Asia Pacific,Hong Kong,131,5.08
8.218.85.128,8880,8880,false,HKG,Asia Pacific,Hong Kong,57,5.07
47.236.253.41,80,80,false,SIN,Asia Pacific,Singapore,13,5.07
8.219.213.112,8080,8080,false,SIN,Asia Pacific,Singapore,24,5.07
8.219.179.34,8443,8443,true,SIN,Asia Pacific,Singapore,83,5.07
47.236.165.25,2096,2096,true,SIN,Asia Pacific,Singapore,8,5.07
47.242.232.14,8443,8443,true,HKG,Asia Pacific,Hong Kong,59,5.07
8.222.134.170,8880,8880,false,SIN,Asia Pacific,Singapore,26,5.06
47.236.172.71,80,80,false,SIN,Asia Pacific,Singapore,16,5.06
47.237.92.26,2096,2096,true,SIN,Asia Pacific,Singapore,57,5.06
8.219.201.245,2083,2083,true,SIN,Asia Pacific,Singapore,120,5.06
8.217.239.116,2087,2087,true,HKG,Asia Pacific,Hong Kong,170,5.05
47.242.54.157,2083,2083,true,HKG,Asia Pacific,Hong Kong,71,5.05
47.245.84.124,80,80,false,SIN,Asia Pacific,Singapore,32,5.05
47.242.79.71,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,5.05
8.210.117.18,8080,8080,false,HKG,Asia Pacific,Hong Kong,50,5.04
47.236.5.223,2083,2083,true,SIN,Asia Pacific,Singapore,69,5.04
47.245.126.151,2086,2086,false,SIN,Asia Pacific,Singapore,26,5.04
47.76.37.57,8443,8443,true,HKG,Asia Pacific,Hong Kong,73,5.04
8.218.18.235,2053,2053,true,HKG,Asia Pacific,Hong Kong,147,5.04
47.236.121.23,2052,2052,false,SIN,Asia Pacific,Singapore,10,5.03
8.219.5.10,8443,8443,true,SIN,Asia Pacific,Singapore,39,5.03
8.210.119.11,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,5.03
47.76.33.40,2053,2053,true,HKG,Asia Pacific,Hong Kong,53,5.02
47.236.169.15,2096,2096,true,SIN,Asia Pacific,Singapore,61,5.02
8.219.175.127,8443,8443,true,SIN,Asia Pacific,Singapore,126,5.02
8.218.156.91,2096,2096,true,HKG,Asia Pacific,Hong Kong,55,5.02
8.210.151.69,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,5.02
8.219.209.14,2083,2083,true,SIN,Asia Pacific,Singapore,79,5.01
8.222.162.45,2087,2087,true,SIN,Asia Pacific,Singapore,106,5.01
8.219.210.57,2086,2086,false,SIN,Asia Pacific,Singapore,14,5.00
8.210.107.246,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,5.00
8.219.101.72,2096,2096,true,SIN,Asia Pacific,Singapore,139,5.00
8.219.122.96,2082,2082,false,SIN,Asia Pacific,Singapore,18,4.99
47.243.42.219,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,4.99
47.76.37.57,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,4.99
8.219.200.145,2087,2087,true,SIN,Asia Pacific,Singapore,105,4.99
8.222.138.164,8880,8880,false,SIN,Asia Pacific,Singapore,13,4.99
47.236.5.223,2053,2053,true,SIN,Asia Pacific,Singapore,40,4.99
47.237.95.140,8443,8443,true,SIN,Asia Pacific,Singapore,96,4.99
8.219.114.201,8443,8443,true,SIN,Asia Pacific,Singapore,112,4.99
8.217.221.165,2083,2083,true,HKG,Asia Pacific,Hong Kong,59,4.98
47.236.10.182,2053,2053,true,SIN,Asia Pacific,Singapore,71,4.98
8.219.42.72,8880,8880,false,SIN,Asia Pacific,Singapore,37,4.98
8.217.91.121,80,80,false,HKG,Asia Pacific,Hong Kong,55,4.97
8.222.140.87,8880,8880,false,SIN,Asia Pacific,Singapore,68,4.97
8.219.210.64,2082,2082,false,SIN,Asia Pacific,Singapore,7,4.97
47.245.108.213,2052,2052,false,SIN,Asia Pacific,Singapore,30,4.96
8.218.181.189,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,4.96
47.242.54.157,443,443,true,HKG,Asia Pacific,Hong Kong,47,4.96
47.237.92.26,8443,8443,true,SIN,Asia Pacific,Singapore,57,4.95
8.219.178.101,8443,8443,true,SIN,Asia Pacific,Singapore,118,4.95
8.219.4.122,80,80,false,SIN,Asia Pacific,Singapore,30,4.94
8.219.191.110,2096,2096,true,SIN,Asia Pacific,Singapore,94,4.94
47.245.108.213,2095,2095,false,SIN,Asia Pacific,Singapore,35,4.94
8.218.149.193,2082,2082,false,HKG,Asia Pacific,Hong Kong,60,4.94
47.245.118.70,8080,8080,false,SIN,Asia Pacific,Singapore,26,4.93
47.236.118.216,80,80,false,SIN,Asia Pacific,Singapore,33,4.93
47.236.237.90,8080,8080,false,SIN,Asia Pacific,Singapore,20,4.92
47.236.169.141,2087,2087,true,SIN,Asia Pacific,Singapore,70,4.91
47.243.86.79,8880,8880,false,HKG,Asia Pacific,Hong Kong,64,4.91
8.219.200.145,8080,8080,false,SIN,Asia Pacific,Singapore,12,4.91
8.217.145.40,80,80,false,HKG,Asia Pacific,Hong Kong,62,4.91
47.236.146.249,8880,8880,false,SIN,Asia Pacific,Singapore,6,4.91
8.219.191.40,2096,2096,true,SIN,Asia Pacific,Singapore,124,4.90
8.219.194.170,2083,2083,true,SIN,Asia Pacific,Singapore,74,4.90
8.222.164.209,2096,2096,true,SIN,Asia Pacific,Singapore,82,4.90
47.237.83.20,2087,2087,true,SIN,Asia Pacific,Singapore,107,4.89
47.245.108.213,8443,8443,true,SIN,Asia Pacific,Singapore,75,4.89
8.219.222.8,8443,8443,true,SIN,Asia Pacific,Singapore,97,4.89
47.236.5.223,2082,2082,false,SIN,Asia Pacific,Singapore,22,4.88
47.254.143.151,443,443,true,FRA,Europe,Frankfurt,270,4.88
8.219.4.122,8443,8443,true,SIN,Asia Pacific,Singapore,92,4.87
47.243.70.197,80,80,false,HKG,Asia Pacific,Hong Kong,65,4.87
8.210.245.224,443,443,true,HKG,Asia Pacific,Hong Kong,45,4.87
8.218.127.249,2095,2095,false,HKG,Asia Pacific,Hong Kong,63,4.87
47.243.203.119,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,4.87
47.243.203.119,80,80,false,HKG,Asia Pacific,Hong Kong,49,4.87
8.219.220.88,2087,2087,true,SIN,Asia Pacific,Singapore,78,4.87
8.217.91.121,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,4.86
47.245.126.151,80,80,false,SIN,Asia Pacific,Singapore,21,4.86
8.217.193.25,2053,2053,true,HKG,Asia Pacific,Hong Kong,88,4.86
8.210.119.11,80,80,false,HKG,Asia Pacific,Hong Kong,46,4.86
8.222.167.147,2095,2095,false,SIN,Asia Pacific,Singapore,24,4.85
47.236.144.208,2096,2096,true,SIN,Asia Pacific,Singapore,76,4.85
47.236.117.48,2083,2083,true,SIN,Asia Pacific,Singapore,48,4.84
47.236.130.95,443,443,true,SIN,Asia Pacific,Singapore,88,4.84
47.76.37.57,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,4.84
8.210.107.246,8443,8443,true,HKG,Asia Pacific,Hong Kong,74,4.83
8.219.195.47,443,443,true,SIN,Asia Pacific,Singapore,114,4.83
8.219.42.72,2082,2082,false,SIN,Asia Pacific,Singapore,11,4.83
8.219.6.150,8443,8443,true,SIN,Asia Pacific,Singapore,55,4.83
8.210.245.224,2096,2096,true,HKG,Asia Pacific,Hong Kong,45,4.83
8.219.124.227,2053,2053,true,SIN,Asia Pacific,Singapore,99,4.83
47.242.174.27,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,4.82
47.236.164.215,8080,8080,false,SIN,Asia Pacific,Singapore,7,4.82
47.237.83.20,8080,8080,false,SIN,Asia Pacific,Singapore,35,4.82
47.236.117.48,8443,8443,true,SIN,Asia Pacific,Singapore,51,4.82
8.222.167.147,2053,2053,true,SIN,Asia Pacific,Singapore,117,4.82
8.219.163.195,2052,2052,false,SIN,Asia Pacific,Singapore,5,4.82
8.222.162.45,80,80,false,SIN,Asia Pacific,Singapore,34,4.82
47.76.37.57,2083,2083,true,HKG,Asia Pacific,Hong Kong,57,4.82
8.219.3.53,8443,8443,true,SIN,Asia Pacific,Singapore,42,4.82
47.245.108.213,80,80,false,SIN,Asia Pacific,Singapore,22,4.81
8.210.250.120,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,4.81
8.219.199.220,2053,2053,true,SIN,Asia Pacific,Singapore,60,4.80
47.236.170.54,2053,2053,true,SIN,Asia Pacific,Singapore,65,4.80
8.219.220.88,2086,2086,false,SIN,Asia Pacific,Singapore,16,4.80
8.218.181.189,2083,2083,true,HKG,Asia Pacific,Hong Kong,87,4.80
8.222.162.45,2086,2086,false,SIN,Asia Pacific,Singapore,19,4.80
8.218.207.169,80,80,false,HKG,Asia Pacific,Hong Kong,42,4.80
47.242.155.183,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,4.79
8.219.40.255,2087,2087,true,SIN,Asia Pacific,Singapore,75,4.79
8.219.97.179,2053,2053,true,SIN,Asia Pacific,Singapore,76,4.79
47.236.10.100,2096,2096,true,SIN,Asia Pacific,Singapore,107,4.79
47.236.168.17,8880,8880,false,SIN,Asia Pacific,Singapore,10,4.78
47.237.83.20,8443,8443,true,SIN,Asia Pacific,Singapore,79,4.78
8.218.3.12,2083,2083,true,HKG,Asia Pacific,Hong Kong,94,4.77
8.218.204.128,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,4.77
47.236.7.106,2096,2096,true,SIN,Asia Pacific,Singapore,94,4.77
47.236.169.164,2052,2052,false,SIN,Asia Pacific,Singapore,26,4.77
8.218.48.92,8880,8880,false,HKG,Asia Pacific,Hong Kong,53,4.77
47.245.108.213,8080,8080,false,SIN,Asia Pacific,Singapore,24,4.77
8.218.127.249,8443,8443,true,HKG,Asia Pacific,Hong Kong,86,4.76
8.219.99.169,8443,8443,true,SIN,Asia Pacific,Singapore,89,4.76
47.236.167.231,8080,8080,false,SIN,Asia Pacific,Singapore,20,4.76
8.219.228.157,80,80,false,SIN,Asia Pacific,Singapore,39,4.76
47.236.172.95,2083,2083,true,SIN,Asia Pacific,Singapore,97,4.75
47.237.0.31,8443,8443,true,SIN,Asia Pacific,Singapore,55,4.75
8.218.126.53,2087,2087,true,HKG,Asia Pacific,Hong Kong,56,4.75
8.219.50.180,2086,2086,false,SIN,Asia Pacific,Singapore,6,4.75
47.236.11.84,2086,2086,false,SIN,Asia Pacific,Singapore,52,4.75
47.237.81.112,8080,8080,false,SIN,Asia Pacific,Singapore,11,4.75
8.218.119.115,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,4.74
8.217.85.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,4.74
47.236.130.95,8443,8443,true,SIN,Asia Pacific,Singapore,112,4.74
8.219.152.195,2053,2053,true,SIN,Asia Pacific,Singapore,52,4.74
8.219.210.64,2087,2087,true,SIN,Asia Pacific,Singapore,114,4.73
8.218.122.55,2053,2053,true,HKG,Asia Pacific,Hong Kong,80,4.73
47.243.203.119,2082,2082,false,HKG,Asia Pacific,Hong Kong,34,4.73
8.222.208.38,2086,2086,false,SIN,Asia Pacific,Singapore,31,4.73
47.242.59.216,2095,2095,false,HKG,Asia Pacific,Hong Kong,55,4.73
8.219.42.72,8443,8443,true,SIN,Asia Pacific,Singapore,67,4.73
47.236.10.182,2083,2083,true,SIN,Asia Pacific,Singapore,91,4.73
8.219.222.98,2096,2096,true,SIN,Asia Pacific,Singapore,140,4.73
47.242.17.250,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,4.72
8.218.11.90,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,4.72
8.219.193.22,8080,8080,false,SIN,Asia Pacific,Singapore,14,4.72
8.222.140.87,2096,2096,true,SIN,Asia Pacific,Singapore,80,4.72
47.243.42.219,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,4.72
8.210.55.134,2082,2082,false,HKG,Asia Pacific,Hong Kong,54,4.72
8.218.65.237,8443,8443,true,HKG,Asia Pacific,Hong Kong,122,4.72
47.243.161.235,8880,8880,false,HKG,Asia Pacific,Hong Kong,77,4.71
47.236.10.182,2052,2052,false,SIN,Asia Pacific,Singapore,29,4.71
47.245.118.70,80,80,false,SIN,Asia Pacific,Singapore,48,4.71
8.219.201.8,2096,2096,true,SIN,Asia Pacific,Singapore,124,4.71
47.237.95.140,2052,2052,false,SIN,Asia Pacific,Singapore,15,4.71
47.237.81.112,8080,8080,false,SIN,Asia Pacific,Singapore,12,4.70
8.222.180.242,2053,2053,true,SIN,Asia Pacific,Singapore,63,4.70
47.236.169.141,8080,8080,false,SIN,Asia Pacific,Singapore,25,4.70
8.219.42.72,443,443,true,SIN,Asia Pacific,Singapore,77,4.70
47.237.14.220,8080,8080,false,SIN,Asia Pacific,Singapore,20,4.70
47.236.144.48,2095,2095,false,SIN,Asia Pacific,Singapore,10,4.69
47.236.164.215,8443,8443,true,SIN,Asia Pacific,Singapore,76,4.69
47.236.10.100,2052,2052,false,SIN,Asia Pacific,Singapore,30,4.69
47.236.9.152,2053,2053,true,SIN,Asia Pacific,Singapore,35,4.68
47.243.70.197,2095,2095,false,HKG,Asia Pacific,Hong Kong,53,4.68
47.243.203.119,8443,8443,true,HKG,Asia Pacific,Hong Kong,42,4.68
8.219.40.37,8443,8443,true,SIN,Asia Pacific,Singapore,92,4.68
47.236.167.231,80,80,false,SIN,Asia Pacific,Singapore,33,4.67
47.236.172.71,2096,2096,true,SIN,Asia Pacific,Singapore,75,4.67
47.236.11.84,8080,8080,false,SIN,Asia Pacific,Singapore,18,4.67
47.236.172.71,2053,2053,true,SIN,Asia Pacific,Singapore,84,4.66
8.219.178.101,2083,2083,true,SIN,Asia Pacific,Singapore,122,4.66
8.219.195.47,443,443,true,SIN,Asia Pacific,Singapore,156,4.66
8.218.127.249,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,4.66
47.236.117.48,2087,2087,true,SIN,Asia Pacific,Singapore,90,4.66
47.237.95.13,2052,2052,false,SIN,Asia Pacific,Singapore,16,4.66
8.222.180.86,2052,2052,false,SIN,Asia Pacific,Singapore,30,4.65
8.211.9.164,443,443,true,FRA,Europe,Frankfurt,273,4.65
47.236.117.48,2096,2096,true,SIN,Asia Pacific,Singapore,36,4.65
47.237.95.140,2082,2082,false,SIN,Asia Pacific,Singapore,9,4.65
47.237.0.31,2052,2052,false,SIN,Asia Pacific,Singapore,20,4.65
8.219.58.64,8880,8880,false,SIN,Asia Pacific,Singapore,6,4.64
8.222.180.242,2087,2087,true,SIN,Asia Pacific,Singapore,99,4.64
8.218.119.115,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,4.64
8.222.174.108,2082,2082,false,SIN,Asia Pacific,Singapore,35,4.64
8.210.151.69,2082,2082,false,HKG,Asia Pacific,Hong Kong,34,4.64
8.219.248.47,80,80,false,SIN,Asia Pacific,Singapore,17,4.63
8.219.12.152,2053,2053,true,SIN,Asia Pacific,Singapore,102,4.63
47.242.54.157,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,4.63
47.236.11.84,2095,2095,false,SIN,Asia Pacific,Singapore,27,4.62
8.219.106.15,2086,2086,false,SIN,Asia Pacific,Singapore,24,4.62
47.243.162.49,2083,2083,true,HKG,Asia Pacific,Hong Kong,79,4.62
47.236.172.71,2053,2053,true,SIN,Asia Pacific,Singapore,107,4.62
47.236.5.223,2082,2082,false,SIN,Asia Pacific,Singapore,38,4.61
8.222.140.87,2082,2082,false,SIN,Asia Pacific,Singapore,24,4.61
47.236.5.223,8080,8080,false,SIN,Asia Pacific,Singapore,13,4.61
47.236.10.100,2082,2082,false,SIN,Asia Pacific,Singapore,36,4.61
47.236.165.25,8443,8443,true,SIN,Asia Pacific,Singapore,84,4.60
8.219.87.34,443,443,true,SIN,Asia Pacific,Singapore,57,4.60
8.222.162.45,2052,2052,false,SIN,Asia Pacific,Singapore,19,4.59
47.236.83.239,2083,2083,true,SIN,Asia Pacific,Singapore,54,4.59
47.237.83.20,2095,2095,false,SIN,Asia Pacific,Singapore,25,4.59
47.243.107.148,2053,2053,true,HKG,Asia Pacific,Hong Kong,71,4.59
47.236.254.120,2082,2082,false,SIN,Asia Pacific,Singapore,20,4.59
47.237.95.140,80,80,false,SIN,Asia Pacific,Singapore,20,4.59
8.219.235.164,8443,8443,true,SIN,Asia Pacific,Singapore,125,4.58
8.219.201.174,80,80,false,SIN,Asia Pacific,Singapore,20,4.58
8.219.228.186,2095,2095,false,SIN,Asia Pacific,Singapore,16,4.57
8.219.106.15,2053,2053,true,SIN,Asia Pacific,Singapore,80,4.57
47.236.9.152,2086,2086,false,SIN,Asia Pacific,Singapore,35,4.57
8.209.85.125,443,443,true,FRA,Europe,Frankfurt,248,4.57
8.218.211.17,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,4.56
8.210.250.120,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,4.56
8.217.250.5,2082,2082,false,HKG,Asia Pacific,Hong Kong,61,4.56
8.219.6.157,2087,2087,true,SIN,Asia Pacific,Singapore,45,4.56
8.222.221.90,2086,2086,false,SIN,Asia Pacific,Singapore,18,4.56
8.217.49.34,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,4.56
47.243.42.219,2086,2086,false,HKG,Asia Pacific,Hong Kong,61,4.56
47.76.80.72,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,4.55
47.236.10.100,2087,2087,true,SIN,Asia Pacific,Singapore,56,4.55
8.222.162.45,8443,8443,true,SIN,Asia Pacific,Singapore,89,4.55
8.219.229.190,2096,2096,true,SIN,Asia Pacific,Singapore,44,4.55
8.217.207.60,443,443,true,HKG,Asia Pacific,Hong Kong,74,4.55
47.242.54.157,2087,2087,true,HKG,Asia Pacific,Hong Kong,63,4.55
8.219.6.157,2096,2096,true,SIN,Asia Pacific,Singapore,105,4.54
47.236.180.51,2082,2082,false,SIN,Asia Pacific,Singapore,23,4.54
47.243.203.119,8880,8880,false,HKG,Asia Pacific,Hong Kong,58,4.54
47.236.5.223,80,80,false,SIN,Asia Pacific,Singapore,28,4.54
8.219.198.34,2096,2096,true,SIN,Asia Pacific,Singapore,64,4.53
8.219.40.255,2053,2053,true,SIN,Asia Pacific,Singapore,52,4.53
47.243.27.217,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,4.53
8.219.196.24,2083,2083,true,SIN,Asia Pacific,Singapore,43,4.53
47.236.166.131,2053,2053,true,SIN,Asia Pacific,Singapore,45,4.53
47.242.174.27,2095,2095,false,HKG,Asia Pacific,Hong Kong,71,4.53
47.236.7.106,2086,2086,false,SIN,Asia Pacific,Singapore,16,4.53
8.219.201.174,2053,2053,true,SIN,Asia Pacific,Singapore,79,4.53
8.219.58.64,443,443,true,SIN,Asia Pacific,Singapore,73,4.52
47.245.115.6,2083,2083,true,SIN,Asia Pacific,Singapore,93,4.52
8.219.198.139,2083,2083,true,SIN,Asia Pacific,Singapore,91,4.52
8.222.162.45,2052,2052,false,SIN,Asia Pacific,Singapore,15,4.52
8.219.73.188,8443,8443,true,SIN,Asia Pacific,Singapore,76,4.52
8.219.201.8,8443,8443,true,SIN,Asia Pacific,Singapore,72,4.52
8.219.193.202,2083,2083,true,SIN,Asia Pacific,Singapore,96,4.52
8.218.201.73,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,4.52
8.218.11.90,8443,8443,true,HKG,Asia Pacific,Hong Kong,112,4.51
8.222.152.165,2053,2053,true,SIN,Asia Pacific,Singapore,55,4.51
8.222.128.131,8443,8443,true,SIN,Asia Pacific,Singapore,100,4.51
47.236.10.182,8080,8080,false,SIN,Asia Pacific,Singapore,20,4.51
47.242.171.94,2053,2053,true,HKG,Asia Pacific,Hong Kong,58,4.50
8.218.211.17,2087,2087,true,HKG,Asia Pacific,Hong Kong,89,4.50
8.222.137.192,2096,2096,true,SIN,Asia Pacific,Singapore,88,4.50
47.236.83.239,8880,8880,false,SIN,Asia Pacific,Singapore,12,4.49
47.245.118.70,8880,8880,false,SIN,Asia Pacific,Singapore,36,4.49
8.219.40.255,443,443,true,SIN,Asia Pacific,Singapore,37,4.48
8.219.248.47,2096,2096,true,SIN,Asia Pacific,Singapore,118,4.48
47.242.59.216,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,4.48
8.222.128.131,80,80,false,SIN,Asia Pacific,Singapore,27,4.48
8.218.122.55,2052,2052,false,HKG,Asia Pacific,Hong Kong,51,4.48
8.219.241.189,8880,8880,false,SIN,Asia Pacific,Singapore,8,4.47
8.219.142.191,2083,2083,true,SIN,Asia Pacific,Singapore,115,4.47
47.236.180.51,2053,2053,true,SIN,Asia Pacific,Singapore,67,4.47
47.236.164.215,2087,2087,true,SIN,Asia Pacific,Singapore,91,4.47
47.236.10.182,2087,2087,true,SIN,Asia Pacific,Singapore,65,4.46
47.242.171.94,80,80,false,HKG,Asia Pacific,Hong Kong,42,4.46
47.243.107.148,2087,2087,true,HKG,Asia Pacific,Hong Kong,62,4.46
8.219.156.148,2096,2096,true,SIN,Asia Pacific,Singapore,107,4.46
8.219.248.47,2095,2095,false,SIN,Asia Pacific,Singapore,5,4.45
8.218.149.193,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,4.45
47.236.11.84,2096,2096,true,SIN,Asia Pacific,Singapore,82,4.45
47.236.167.231,80,80,false,SIN,Asia Pacific,Singapore,12,4.44
8.219.84.102,2096,2096,true,SIN,Asia Pacific,Singapore,85,4.44
8.218.52.115,80,80,false,HKG,Asia Pacific,Hong Kong,82,4.44
47.237.81.112,2095,2095,false,SIN,Asia Pacific,Singapore,13,4.44
8.218.243.95,2083,2083,true,HKG,Asia Pacific,Hong Kong,100,4.43
8.222.144.117,2087,2087,true,SIN,Asia Pacific,Singapore,70,4.43
8.217.159.210,2087,2087,true,HKG,Asia Pacific,Hong Kong,183,4.43
47.236.11.84,443,443,true,SIN,Asia Pacific,Singapore,108,4.43
8.218.143.10,2096,2096,true,HKG,Asia Pacific,Hong Kong,68,4.43
8.222.164.209,443,443,true,SIN,Asia Pacific,Singapore,134,4.43
8.218.174.118,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,4.42
8.210.21.65,2096,2096,true,HKG,Asia Pacific,Hong Kong,44,4.42
47.236.125.62,2052,2052,false,NRT,Asia Pacific,Tokyo,91,4.42
47.76.49.246,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,4.42
8.218.204.128,2096,2096,true,HKG,Asia Pacific,Hong Kong,66,4.41
47.237.81.112,8880,8880,false,SIN,Asia Pacific,Singapore,36,4.41
8.218.65.237,8443,8443,true,HKG,Asia Pacific,Hong Kong,87,4.41
8.218.52.115,2083,2083,true,HKG,Asia Pacific,Hong Kong,113,4.41
8.219.210.57,8443,8443,true,SIN,Asia Pacific,Singapore,127,4.40
47.76.49.246,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,4.40
47.245.126.151,2083,2083,true,SIN,Asia Pacific,Singapore,69,4.40
47.243.107.148,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,4.40
47.242.174.27,2053,2053,true,HKG,Asia Pacific,Hong Kong,80,4.40
47.236.168.17,2096,2096,true,SIN,Asia Pacific,Singapore,63,4.39
47.236.174.206,8880,8880,false,SIN,Asia Pacific,Singapore,20,4.39
8.218.18.132,80,80,false,HKG,Asia Pacific,Hong Kong,46,4.39
47.236.254.120,80,80,false,SIN,Asia Pacific,Singapore,32,4.39
8.222.167.147,8080,8080,false,SIN,Asia Pacific,Singapore,4,4.39
8.219.193.22,443,443,true,SIN,Asia Pacific,Singapore,116,4.38
47.237.0.31,2086,2086,false,SIN,Asia Pacific,Singapore,12,4.38
8.222.164.209,2096,2096,true,SIN,Asia Pacific,Singapore,62,4.38
47.237.83.20,2086,2086,false,SIN,Asia Pacific,Singapore,14,4.38
8.218.119.115,8443,8443,true,HKG,Asia Pacific,Hong Kong,81,4.38
47.236.11.84,2087,2087,true,SIN,Asia Pacific,Singapore,51,4.37
8.217.49.34,2053,2053,true,HKG,Asia Pacific,Hong Kong,75,4.37
47.236.10.182,2083,2083,true,SIN,Asia Pacific,Singapore,52,4.37
47.242.232.14,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,4.36
8.211.2.143,443,443,true,FRA,Europe,Frankfurt,257,4.36
8.217.221.165,8880,8880,false,HKG,Asia Pacific,Hong Kong,49,4.35
8.217.85.14,8080,8080,false,HKG,Asia Pacific,Hong Kong,62,4.34
8.210.101.157,2086,2086,false,HKG,Asia Pacific,Hong Kong,61,4.34
